Clustername 1,Clustername 2,Raw distance,Squared similarity,Jaccard index,DSS index,Adjacency index,raw DSS non-anchor,raw DSS anchor,Non-anchor domains,Anchor domains,Combined group,Shared group,sampleID,junk,contigregion,junk2,junk3,fileext,cluster1,junk_1,contigregion_1,cluster2
USHLN270_contigs.fa_antismashcontig00019.region001_USHLN270_contigs.fa_antismash,USHLN290_contigs.fa_antismashcontig00001.region003_USHLN290_contigs.fa_antismash,0.2472055703401565,0.5666994452476501,0.7857142686843872,0.7527944445610046,0.6388888955116272,0.2700245082378387,0.1901582330465316,30,3,NRPS - NRPS,NRPS,USHLN270,contigs.fa,antismashcontig00019.region001,USHLN290,contigs.fa,antismash,USHLN270,contigs.fa,antismashcontig00001.region003,USHLN290
USHLN262_contigs.fa_antismashcontig00002.region001_USHLN262_contigs.fa_antismash,USMM051_contigs.fa_antismashcontig00003.region001_USMM051_contigs.fa_antismash,0.2891716957092285,0.5052768588066101,0.699999988079071,0.7108283042907715,0.5,0.3322353661060333,0.1097397655248642,50,3,NRPS - NRPS,NRPS,USHLN262,contigs.fa,antismashcontig00002.region001,USMM051,contigs.fa,antismash,USHLN262,contigs.fa,antismashcontig00003.region001,USMM051
HN124_contigs.fa_antismashcontig00002.region002_HN124_contigs.fa_antismash,USHLN177_contigs.fa_antismashcontig00002.region002_USHLN177_contigs.fa_antismash,0.0987684354186058,0.8122183084487915,0.91304349899292,0.901231586933136,0.800000011920929,0.1049722582101821,0.0734361633658409,49,3,NRPS - NRPS,NRPS,HN124,contigs.fa,antismashcontig00002.region002,USHLN177,contigs.fa,antismash,HN124,contigs.fa,antismashcontig00002.region002,USHLN177
AA010_contigs.fa_antismashcontig00001.region003_AA010_contigs.fa_antismash,HN059_contigs.fa_antismashcontig00003.region001_HN059_contigs.fa_antismash,0.0601785518229007,0.8832643628120422,1.0,0.9398214221000672,1.0,0.0539837218821048,0.0759753659367561,51,5,redox-cofactor.NRPS - redox-cofactor.NRPS,redox-cofactor.NRPS,AA010,contigs.fa,antismashcontig00001.region003,HN059,contigs.fa,antismash,AA010,contigs.fa,antismashcontig00003.region001,HN059
HN151_contigs.fa_antismashcontig00011.region001_HN151_contigs.fa_antismash,HN173_contigs.fa_antismashcontig00011.region001_HN173_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,54,5,NRPS - NRPS,NRPS,HN151,contigs.fa,antismashcontig00011.region001,HN173,contigs.fa,antismash,HN151,contigs.fa,antismashcontig00011.region001,HN173
USHLN167_contigs.fa_antismashcontig00004.region001_USHLN167_contigs.fa_antismash,USMM072_contigs.fa_antismashcontig00003.region001_USMM072_contigs.fa_antismash,0.2565158903598785,0.5527685880661011,0.6274510025978088,0.7434840798377991,0.515625,0.3032699227333069,0.0656036064028739,49,3,NRPS - NRPS,NRPS,USHLN167,contigs.fa,antismashcontig00004.region001,USMM072,contigs.fa,antismash,USHLN167,contigs.fa,antismashcontig00003.region001,USMM072
USHLN08_contigs.fa_antismashcontig00005.region001_USHLN08_contigs.fa_antismash,USMM085_contigs.fa_antismashcontig00006.region001_USMM085_contigs.fa_antismash,0.033807773143053,0.933527410030365,0.92592591047287,0.9661922454833984,0.8771929740905762,0.0527615025639534,0.0049033327959477,61,10,NRPS - NRPS,NRPS,USHLN08,contigs.fa,antismashcontig00005.region001,USMM085,contigs.fa,antismash,USHLN08,contigs.fa,antismashcontig00006.region001,USMM085
HN087_contigs.fa_antismashcontig00003.region001_HN087_contigs.fa_antismash,USHLN291_contigs.fa_antismashcontig00020.region001_USHLN291_contigs.fa_antismash,0.11914774030447,0.7759007215499878,0.8214285969734192,0.8808522820472717,0.7222222089767456,0.1233084052801132,0.1090928018093109,29,3,NRPS - NRPS,NRPS,HN087,contigs.fa,antismashcontig00003.region001,USHLN291,contigs.fa,antismash,HN087,contigs.fa,antismashcontig00020.region001,USHLN291
MMO-116_contigs.fa_antismashcontig00003.region001_MMO-116_contigs.fa_antismash,USMM063_contigs.fa_antismashcontig00003.region001_USMM063_contigs.fa_antismash,3.516421566018835e-05,0.999929666519165,1.0,0.9999648332595824,1.0,4.414231443661265e-05,0.0,47,3,NRPS - NRPS,NRPS,MMO-116,contigs.fa,antismashcontig00003.region001,USMM063,contigs.fa,antismash,MMO-116,contigs.fa,antismashcontig00003.region001,USMM063
HN124_contigs.fa_antismashcontig00002.region002_HN124_contigs.fa_antismash,USHLN271_contigs.fa_antismashcontig00007.region001_USHLN271_contigs.fa_antismash,0.1441084891557693,0.7325502634048462,0.7586206793785095,0.8558915257453918,0.6315789222717285,0.1598494797945022,0.1060677245259285,29,3,NRPS - NRPS,NRPS,HN124,contigs.fa,antismashcontig00002.region002,USHLN271,contigs.fa,antismash,HN124,contigs.fa,antismashcontig00007.region001,USHLN271
AS124_contigs.fa_antismashcontig00004.region001_AS124_contigs.fa_antismash,MMO-94_contigs.fa_antismashcontig00004.region001_MMO-94_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,49,3,NRPS - NRPS,NRPS,AS124,contigs.fa,antismashcontig00004.region001,MMO-94,contigs.fa,antismash,AS124,contigs.fa,antismashcontig00004.region001,MMO-94
HN109_contigs.fa_antismashcontig00004.region001_HN109_contigs.fa_antismash,MMO-94_contigs.fa_antismashcontig00004.region001_MMO-94_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,49,3,NRPS - NRPS,NRPS,HN109,contigs.fa,antismashcontig00004.region001,MMO-94,contigs.fa,antismash,HN109,contigs.fa,antismashcontig00004.region001,MMO-94
HN162_contigs.fa_antismashcontig00001.region001_HN162_contigs.fa_antismash,USHLN06_contigs.fa_antismashcontig00004.region001_USHLN06_contigs.fa_antismash,0.236730620265007,0.5825801491737366,0.8285714387893677,0.7632693648338318,0.8095238208770752,0.2621225118637085,0.1520910114049911,40,3,NRPS - NRPS,NRPS,HN162,contigs.fa,antismashcontig00001.region001,USHLN06,contigs.fa,antismash,HN162,contigs.fa,antismashcontig00004.region001,USHLN06
AS011_contigs.fa_antismashcontig00001.region003_AS011_contigs.fa_antismash,AS235_contigs.fa_antismashcontig00014.region001_AS235_contigs.fa_antismash,0.2636848390102386,0.5421600341796875,0.6666666865348816,0.736315131187439,0.5789473652839661,0.2793691456317901,0.2310092449188232,25,3,NRPS - NRPS,NRPS,AS011,contigs.fa,antismashcontig00001.region003,AS235,contigs.fa,antismash,AS011,contigs.fa,antismashcontig00014.region001,AS235
BGC0000410,USMM047_contigs.fa_antismashcontig00001.region004_USMM047_contigs.fa_antismash,0.0517837218940258,0.8991141319274902,1.0,0.9482162594795228,1.0,0.0303224232047796,0.0692210271954536,13,4,NRPS - NRPS-like.NRPS,,BGC0000410,,,USMM047,contigs.fa,antismash,BGC0000410,contigs.fa,antismashcontig00001.region004,USMM047
HN065_contigs.fa_antismashcontig00004.region001_HN065_contigs.fa_antismash,HN073_contigs.fa_antismashcontig00003.region001_HN073_contigs.fa_antismash,0.0993561670184135,0.8111593127250671,0.9555555582046508,0.9006438255310059,0.9215686321258544,0.0984116122126579,0.1032131090760231,49,3,NRPS - NRPS,NRPS,HN065,contigs.fa,antismashcontig00004.region001,HN073,contigs.fa,antismash,HN065,contigs.fa,antismashcontig00003.region001,HN073
HN049_contigs.fa_antismashcontig00004.region001_HN049_contigs.fa_antismash,HN176_contigs.fa_antismashcontig00004.region001_HN176_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,49,3,NRPS - NRPS,NRPS,HN049,contigs.fa,antismashcontig00004.region001,HN176,contigs.fa,antismash,HN049,contigs.fa,antismashcontig00004.region001,HN176
USMM055_contigs.fa_antismashcontig00003.region001_USMM055_contigs.fa_antismash,VD12_contigs.fa_antismashcontig00077.region001_VD12_contigs.fa_antismash,0.172001764178276,0.6855810880661011,0.8181818127632141,0.8279982209205627,0.739130437374115,0.1956246495246887,0.1158973798155784,19,2,NRPS - NRPS,NRPS,USMM055,contigs.fa,antismashcontig00003.region001,VD12,contigs.fa,antismash,USMM055,contigs.fa,antismashcontig00077.region001,VD12
HN041_contigs.fa_antismashcontig00006.region001_HN041_contigs.fa_antismash,MMO-130_contigs.fa_antismashcontig00009.region001_MMO-130_contigs.fa_antismash,0.1865803897380828,0.6616514325141907,0.7358490824699402,0.8134195804595947,0.60317462682724,0.2173908054828643,0.0922235399484634,49,4,NRPS.hserlactone - NRPS.hserlactone,NRPS.hserlactone,HN041,contigs.fa,antismashcontig00006.region001,MMO-130,contigs.fa,antismash,HN041,contigs.fa,antismashcontig00009.region001,MMO-130
HN003_contigs.fa_antismashcontig00004.region002_HN003_contigs.fa_antismash,USHLN164_contigs.fa_antismashcontig00003.region001_USHLN164_contigs.fa_antismash,0.1873017698526382,0.660478413105011,0.8571428656578064,0.812698245048523,0.8115941882133484,0.178137719631195,0.2354130744934082,63,3,NRPS - NRPS,NRPS,HN003,contigs.fa,antismashcontig00004.region002,USHLN164,contigs.fa,antismash,HN003,contigs.fa,antismashcontig00003.region001,USHLN164
AS083_contigs.fa_antismashcontig00001.region001_AS083_contigs.fa_antismash,MMO-102_contigs.fa_antismashcontig00003.region002_MMO-102_contigs.fa_antismash,0.2213478833436966,0.606299102306366,0.6153846383094788,0.7786521315574646,0.5396825671195984,0.2931134104728699,0.0718363374471664,50,6,NRPS - NRPS,NRPS,AS083,contigs.fa,antismashcontig00001.region001,MMO-102,contigs.fa,antismash,AS083,contigs.fa,antismashcontig00003.region002,MMO-102
HN091_contigs.fa_antismashcontig00003.region001_HN091_contigs.fa_antismash,M50_contigs.fa_antismashcontig00103.region001_M50_contigs.fa_antismash,0.1675189882516861,0.6930246353149414,1.0,0.8324810266494751,1.0,0.1542506217956543,0.1890800893306732,13,2,NRPS - NRPS,NRPS,HN091,contigs.fa,antismashcontig00003.region001,M50,contigs.fa,antismash,HN091,contigs.fa,antismashcontig00103.region001,M50
USMM061_contigs.fa_antismashcontig00003.region001_USMM061_contigs.fa_antismash,USMM072_contigs.fa_antismashcontig00003.region001_USMM072_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,47,3,NRPS - NRPS,NRPS,USMM061,contigs.fa,antismashcontig00003.region001,USMM072,contigs.fa,antismash,USMM061,contigs.fa,antismashcontig00003.region001,USMM072
MMO-122_contigs.fa_antismashcontig00003.region001_MMO-122_contigs.fa_antismash,MMO-43_contigs.fa_antismashcontig00004.region001_MMO-43_contigs.fa_antismash,0.0688258707523346,0.8670852780342102,0.9555555582046508,0.9311741590499878,0.9215686321258544,0.0600461475551128,0.1032131090760231,47,3,NRPS - NRPS,NRPS,MMO-122,contigs.fa,antismashcontig00003.region001,MMO-43,contigs.fa,antismash,MMO-122,contigs.fa,antismashcontig00004.region001,MMO-43
USHLN193_contigs.fa_antismashcontig00005.region002_USHLN193_contigs.fa_antismash,USMM086_contigs.fa_antismashcontig00005.region001_USMM086_contigs.fa_antismash,0.015040460973978,0.9701452851295472,0.9756097793579102,0.9849595427513124,0.9333333373069764,0.0197357609868049,0.0049455650150775,43,5,NRPS - NRPS,NRPS,USHLN193,contigs.fa,antismashcontig00005.region002,USMM086,contigs.fa,antismash,USHLN193,contigs.fa,antismashcontig00005.region001,USMM086
MMO-37_contigs.fa_antismashcontig00003.region001_MMO-37_contigs.fa_antismash,USMM051_contigs.fa_antismashcontig00003.region001_USMM051_contigs.fa_antismash,3.516421566018835e-05,0.999929666519165,1.0,0.9999648332595824,1.0,4.414231443661265e-05,0.0,47,3,NRPS - NRPS,NRPS,MMO-37,contigs.fa,antismashcontig00003.region001,USMM051,contigs.fa,antismash,MMO-37,contigs.fa,antismashcontig00003.region001,USMM051
MMO-110_contigs.fa_antismashcontig00003.region001_MMO-110_contigs.fa_antismash,USMM061_contigs.fa_antismashcontig00003.region001_USMM061_contigs.fa_antismash,3.516421566018835e-05,0.999929666519165,1.0,0.9999648332595824,1.0,4.414231443661265e-05,0.0,47,3,NRPS - NRPS,NRPS,MMO-110,contigs.fa,antismashcontig00003.region001,USMM061,contigs.fa,antismash,MMO-110,contigs.fa,antismashcontig00003.region001,USMM061
AS170_contigs.fa_antismashcontig00001.region001_AS170_contigs.fa_antismash,BGC0001415,0.0030639667529612,0.9938814640045166,1.0,0.996936023235321,1.0,0.0021427334286272,0.0033474233932793,16,13,T1PKS.NRPS - T1PKS.NRPS,T1PKS.NRPS,AS170,contigs.fa,antismashcontig00001.region001,,,,AS170,,,BGC0001415
MMO-43_contigs.fa_antismashcontig00004.region001_MMO-43_contigs.fa_antismash,USMM059_contigs.fa_antismashcontig00003.region001_USMM059_contigs.fa_antismash,0.0993901789188385,0.811098039150238,0.9555555582046508,0.9006098508834839,0.9215686321258544,0.0984539538621902,0.1032131090760231,49,3,NRPS - NRPS,NRPS,MMO-43,contigs.fa,antismashcontig00004.region001,USMM059,contigs.fa,antismash,MMO-43,contigs.fa,antismashcontig00003.region001,USMM059
USMM054_contigs.fa_antismashcontig00003.region001_USMM054_contigs.fa_antismash,USMM061_contigs.fa_antismashcontig00003.region001_USMM061_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,47,3,NRPS - NRPS,NRPS,USMM054,contigs.fa,antismashcontig00003.region001,USMM061,contigs.fa,antismash,USMM054,contigs.fa,antismashcontig00003.region001,USMM061
USHLN022_contigs.fa_antismashcontig00001.region007_USHLN022_contigs.fa_antismash,USMM087_contigs.fa_antismashcontig00003.region001_USMM087_contigs.fa_antismash,0.0682559087872505,0.868147075176239,0.8809523582458496,0.93174409866333,0.75,0.0938831567764282,0.0157200451940298,41,5,NRPS - NRPS,NRPS,USHLN022,contigs.fa,antismashcontig00001.region007,USMM087,contigs.fa,antismash,USHLN022,contigs.fa,antismashcontig00003.region001,USMM087
MMO-95_contigs.fa_antismashcontig00001.region001_MMO-95_contigs.fa_antismash,MMO-97_contigs.fa_antismashcontig00001.region001_MMO-97_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,66,6,T1PKS.NRPS - T1PKS.NRPS,T1PKS.NRPS,MMO-95,contigs.fa,antismashcontig00001.region001,MMO-97,contigs.fa,antismash,MMO-95,contigs.fa,antismashcontig00001.region001,MMO-97
HN125_contigs.fa_antismashcontig00002.region001_HN125_contigs.fa_antismash,USHLN271_contigs.fa_antismashcontig00007.region001_USHLN271_contigs.fa_antismash,0.1441084891557693,0.7325502634048462,0.7586206793785095,0.8558915257453918,0.6315789222717285,0.1598494797945022,0.1060677245259285,29,3,NRPS - NRPS,NRPS,HN125,contigs.fa,antismashcontig00002.region001,USHLN271,contigs.fa,antismash,HN125,contigs.fa,antismashcontig00007.region001,USHLN271
HN049_contigs.fa_antismashcontig00004.region001_HN049_contigs.fa_antismash,USMM072_contigs.fa_antismashcontig00003.region001_USMM072_contigs.fa_antismash,0.0993901789188385,0.811098039150238,0.9555555582046508,0.9006098508834839,0.9215686321258544,0.0984539538621902,0.1032131090760231,49,3,NRPS - NRPS,NRPS,HN049,contigs.fa,antismashcontig00004.region001,USMM072,contigs.fa,antismash,HN049,contigs.fa,antismashcontig00003.region001,USMM072
MMO-122_contigs.fa_antismashcontig00003.region001_MMO-122_contigs.fa_antismash,USHLN184_contigs.fa_antismashcontig00001.region003_USHLN184_contigs.fa_antismash,0.0638250336050987,0.8764235377311707,0.9333333373069764,0.9361749887466432,0.8301886916160583,0.0615692399442195,0.072660245001316,47,3,NRPS - NRPS,NRPS,MMO-122,contigs.fa,antismashcontig00003.region001,USHLN184,contigs.fa,antismash,MMO-122,contigs.fa,antismashcontig00001.region003,USHLN184
USHLN159_contigs.fa_antismashcontig00003.region001_USHLN159_contigs.fa_antismash,USHLN162_contigs.fa_antismashcontig00004.region001_USHLN162_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,62,3,NRPS - NRPS,NRPS,USHLN159,contigs.fa,antismashcontig00003.region001,USHLN162,contigs.fa,antismash,USHLN159,contigs.fa,antismashcontig00004.region001,USHLN162
MMO-38_contigs.fa_antismashcontig00003.region001_MMO-38_contigs.fa_antismash,USMM059_contigs.fa_antismashcontig00003.region001_USMM059_contigs.fa_antismash,3.516421566018835e-05,0.999929666519165,1.0,0.9999648332595824,1.0,4.414231443661265e-05,0.0,47,3,NRPS - NRPS,NRPS,MMO-38,contigs.fa,antismashcontig00003.region001,USMM059,contigs.fa,antismash,MMO-38,contigs.fa,antismashcontig00003.region001,USMM059
USHLN168_contigs.fa_antismashcontig00002.region002_USHLN168_contigs.fa_antismash,USHLN192_contigs.fa_antismashcontig00001.region006_USHLN192_contigs.fa_antismash,0.1893252730369568,0.6571935415267944,0.54347825050354,0.8106747269630432,0.5625,0.2853960692882538,0.0019872332923114,39,5,NRPS - NRPS,NRPS,USHLN168,contigs.fa,antismashcontig00002.region002,USHLN192,contigs.fa,antismash,USHLN168,contigs.fa,antismashcontig00001.region006,USHLN192
USHLN262_contigs.fa_antismashcontig00002.region001_USHLN262_contigs.fa_antismash,USHLN271_contigs.fa_antismashcontig00007.region001_USHLN271_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,31,3,NRPS - NRPS,NRPS,USHLN262,contigs.fa,antismashcontig00002.region001,USHLN271,contigs.fa,antismash,USHLN262,contigs.fa,antismashcontig00007.region001,USHLN271
HN117_contigs.fa_antismashcontig00022.region001_HN117_contigs.fa_antismash,USHLN04_contigs.fa_antismashcontig00022.region001_USHLN04_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,33,9,NRPS - NRPS,NRPS,HN117,contigs.fa,antismashcontig00022.region001,USHLN04,contigs.fa,antismash,HN117,contigs.fa,antismashcontig00022.region001,USHLN04
AS011_contigs.fa_antismashcontig00001.region003_AS011_contigs.fa_antismash,HN110_contigs.fa_antismashcontig00004.region001_HN110_contigs.fa_antismash,0.2671888470649719,0.5370121598243713,0.4137931168079376,0.7328111529350281,0.3928571343421936,0.3264308869838714,0.1783258020877838,12,2,NRPS - NRPS,NRPS,AS011,contigs.fa,antismashcontig00001.region003,HN110,contigs.fa,antismash,AS011,contigs.fa,antismashcontig00004.region001,HN110
MMO-90_contigs.fa_antismashcontig00004.region001_MMO-90_contigs.fa_antismash,USMM064_contigs.fa_antismashcontig00003.region001_USMM064_contigs.fa_antismash,0.0993901789188385,0.811098039150238,0.9555555582046508,0.9006098508834839,0.9215686321258544,0.0984539538621902,0.1032131090760231,49,3,NRPS - NRPS,NRPS,MMO-90,contigs.fa,antismashcontig00004.region001,USMM064,contigs.fa,antismash,MMO-90,contigs.fa,antismashcontig00003.region001,USMM064
AS222_contigs.fa_antismashcontig00001.region002_AS222_contigs.fa_antismash,USHLN08_contigs.fa_antismashcontig00003.region001_USHLN08_contigs.fa_antismash,0.1629447489976883,0.7006614804267883,0.8085106611251831,0.8370552659034729,0.6271186470985413,0.2116200923919677,0.061537779867649,50,6,NRPS - NRPS,NRPS,AS222,contigs.fa,antismashcontig00001.region002,USHLN08,contigs.fa,antismash,AS222,contigs.fa,antismashcontig00003.region001,USHLN08
HN087_contigs.fa_antismashcontig00003.region001_HN087_contigs.fa_antismash,MMO-88_contigs.fa_antismashcontig00004.region001_MMO-88_contigs.fa_antismash,0.0688258707523346,0.8670852780342102,0.9555555582046508,0.9311741590499878,0.9215686321258544,0.0600461475551128,0.1032131090760231,47,3,NRPS - NRPS,NRPS,HN087,contigs.fa,antismashcontig00003.region001,MMO-88,contigs.fa,antismash,HN087,contigs.fa,antismashcontig00004.region001,MMO-88
USHLN181_contigs.fa_antismashcontig00001.region003_USHLN181_contigs.fa_antismash,USHLN192_contigs.fa_antismashcontig00001.region006_USHLN192_contigs.fa_antismash,0.2107102423906326,0.6229783296585083,0.5869565010070801,0.7892897725105286,0.5799999833106995,0.3073620200157165,0.0029089704621583,43,5,NRPS - NRPS,NRPS,USHLN181,contigs.fa,antismashcontig00001.region003,USHLN192,contigs.fa,antismash,USHLN181,contigs.fa,antismashcontig00001.region006,USHLN192
USMM079_contigs.fa_antismashcontig00024.region001_USMM079_contigs.fa_antismash,USMM080_contigs.fa_antismashcontig00002.region001_USMM080_contigs.fa_antismash,0.1980456113815307,0.6431308388710022,0.7761194109916687,0.8019543886184692,0.6538461446762085,0.1856343001127243,0.2611364722251892,61,3,NRPS - NRPS,NRPS,USMM079,contigs.fa,antismashcontig00024.region001,USMM080,contigs.fa,antismash,USMM079,contigs.fa,antismashcontig00002.region001,USMM080
AS085_contigs.fa_antismashcontig00008.region001_AS085_contigs.fa_antismash,USMM101_contigs.fa_antismashcontig00003.region001_USMM101_contigs.fa_antismash,0.0844662114977836,0.8382021188735962,0.920634925365448,0.9155337810516356,0.8450704216957092,0.0677144527435302,0.1724129319190979,63,3,NRPS - NRPS,NRPS,AS085,contigs.fa,antismashcontig00008.region001,USMM101,contigs.fa,antismash,AS085,contigs.fa,antismashcontig00003.region001,USMM101
