sampleID,contignumber,regionnumber,category,contig_edge,core_location,cutoff,detection_rule,product,protocluster_number,kind,genome_type,junk,internal_id,source_lab,sample_location,sample_source,mosquito_life_stage,mosquito_sex,mosquito_female_feeding_status,mosquito_tissue,mosquito_species,mosquito_strain_lab,sample_source,lab_field_derived,confirmed_growth_media,host_species_non_mosquito,life_stage_non_mosquito,sex_non_mosquito,tissue_non_mosquito,completeness,contamination,genome_size_bp,number_contigs,mean_contig_length_bp,longest_contig_bp,n50,avg_coverage,gtdb_domain,gtdb_parent,gtdb_class,gtdb_order,gtdb_family,gtdb_genus,gtdb_species
USMM111,contig00003,region001,RiPP,False,[10000:12336],10000.0,(PF13471 and Asn_synthase or micJ25 or mcjC),lassopeptide,1.0,single,Isolate,,USMM111,Caragata_Eric,"Vero_Beach,FL,USA;North_America",mosquito,adults,female,non_blood_fed,whole_body,Culex_nigripalpus,,mosquito,field,R2A,,,,,99.68,0.32,3172193.0,16.0,198262.0,1142652.0,613407.0,200.0,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas nasdae_A
USMM111,contig00003,region002,other,False,[5000:9670],10000.0,((TIGR03104 or cds(GATase_7 and Asn_synthase)) and TIGR03103 and (TIGR03106 or Peptidase_M42)),NAGGN,1.0,neighbouring,Isolate,,USMM111,Caragata_Eric,"Vero_Beach,FL,USA;North_America",mosquito,adults,female,non_blood_fed,whole_body,Culex_nigripalpus,,mosquito,field,R2A,,,,,99.68,0.32,3172193.0,16.0,198262.0,1142652.0,613407.0,200.0,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas nasdae_A
USMM111,contig00005,region001,saccharide,True,[10000:30828],20000.0,"(minimum(3, [DUF1205, Glyco_transf_28, Glycos_transf_1, Glycos_transf_2, MGT]) and minscore(MGT, 150))",oligosaccharide,1.0,single,Isolate,,USMM111,Caragata_Eric,"Vero_Beach,FL,USA;North_America",mosquito,adults,female,non_blood_fed,whole_body,Culex_nigripalpus,,mosquito,field,R2A,,,,,99.68,0.32,3172193.0,16.0,198262.0,1142652.0,613407.0,200.0,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas nasdae_A
USMM114,contig00003,region001,PKS,False,[20000:21173],20000.0,(Chal_sti_synt_C or Chal_sti_synt_N),T3PKS,1.0,single,Isolate,,USMM114,Caragata_Eric,"Vero_Beach,FL,USA;North_America",mosquito,adults,female,non_blood_fed,whole_body,Deinocerites_cancer,,mosquito,field,LB,,,,,99.38,0.85,2208788.0,99.0,22310.0,346043.0,132079.0,250.0,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus hominis
USMM114,contig00007,region001,other,True,[5000:8915],20000.0,IucA_IucC,NI-siderophore,1.0,single,Isolate,,USMM114,Caragata_Eric,"Vero_Beach,FL,USA;North_America",mosquito,adults,female,non_blood_fed,whole_body,Deinocerites_cancer,,mosquito,field,LB,,,,,99.38,0.85,2208788.0,99.0,22310.0,346043.0,132079.0,250.0,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus hominis
USMM114,contig00011,region001,RiPP,False,[10000:10710],20000.0,(TIGR04223 or AgrB),cyclic-lactone-autoinducer,1.0,single,Isolate,,USMM114,Caragata_Eric,"Vero_Beach,FL,USA;North_America",mosquito,adults,female,non_blood_fed,whole_body,Deinocerites_cancer,,mosquito,field,LB,,,,,99.38,0.85,2208788.0,99.0,22310.0,346043.0,132079.0,250.0,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus hominis
USMM116,contig00003,region001,PKS,False,[20000:21173],20000.0,(Chal_sti_synt_C or Chal_sti_synt_N),T3PKS,1.0,single,Isolate,,USMM116,Caragata_Eric,"Vero_Beach,FL,USA;North_America",mosquito,adults,female,non_blood_fed,whole_body,Anopheles_crucians,,mosquito,field,LB,,,,,99.38,0.85,2207603.0,90.0,24528.0,346043.0,132075.0,278.0,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus hominis
USMM116,contig00007,region001,other,True,[5000:8915],20000.0,IucA_IucC,NI-siderophore,1.0,single,Isolate,,USMM116,Caragata_Eric,"Vero_Beach,FL,USA;North_America",mosquito,adults,female,non_blood_fed,whole_body,Anopheles_crucians,,mosquito,field,LB,,,,,99.38,0.85,2207603.0,90.0,24528.0,346043.0,132075.0,278.0,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus hominis
USMM116,contig00011,region001,RiPP,False,[10000:10710],20000.0,(TIGR04223 or AgrB),cyclic-lactone-autoinducer,1.0,single,Isolate,,USMM116,Caragata_Eric,"Vero_Beach,FL,USA;North_America",mosquito,adults,female,non_blood_fed,whole_body,Anopheles_crucians,,mosquito,field,LB,,,,,99.38,0.85,2207603.0,90.0,24528.0,346043.0,132075.0,278.0,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus hominis
USMM117,contig00002,region001,terpene,False,[10000:10837],20000.0,(Terpene_synth or Terpene_synth_C or phytoene_synt or Lycopene_cycl or terpene_cyclase or NapT7 or fung_ggpps or fung_ggpps2 or trichodiene_synth or TRI5),terpene,1.0,single,Isolate,,USMM117,Caragata_Eric,"Vero_Beach,FL,USA;North_America",mosquito,adults,female,non_blood_fed,whole_body,Anopheles_sp,,mosquito,field,"R2A,LB",,,,,99.45,1.26,4994367.0,73.0,68415.0,544729.0,250266.0,144.0,Bacteria,Firmicutes,Bacilli,Bacillales_B,DSM-18226,Bacillus_AB,Bacillus_AB infantis
USMM117,contig00005,region001,terpene,False,[10000:10897],20000.0,(Terpene_synth or Terpene_synth_C or phytoene_synt or Lycopene_cycl or terpene_cyclase or NapT7 or fung_ggpps or fung_ggpps2 or trichodiene_synth or TRI5),terpene,1.0,single,Isolate,,USMM117,Caragata_Eric,"Vero_Beach,FL,USA;North_America",mosquito,adults,female,non_blood_fed,whole_body,Anopheles_sp,,mosquito,field,"R2A,LB",,,,,99.45,1.26,4994367.0,73.0,68415.0,544729.0,250266.0,144.0,Bacteria,Firmicutes,Bacilli,Bacillales_B,DSM-18226,Bacillus_AB,Bacillus_AB infantis
USMM117,contig00007,region001,terpene,False,[10000:11887],20000.0,(Terpene_synth or Terpene_synth_C or phytoene_synt or Lycopene_cycl or terpene_cyclase or NapT7 or fung_ggpps or fung_ggpps2 or trichodiene_synth or TRI5),terpene,1.0,single,Isolate,,USMM117,Caragata_Eric,"Vero_Beach,FL,USA;North_America",mosquito,adults,female,non_blood_fed,whole_body,Anopheles_sp,,mosquito,field,"R2A,LB",,,,,99.45,1.26,4994367.0,73.0,68415.0,544729.0,250266.0,144.0,Bacteria,Firmicutes,Bacilli,Bacillales_B,DSM-18226,Bacillus_AB,Bacillus_AB infantis
USMM117,contig00011,region001,PKS,False,[20000:21086],20000.0,(Chal_sti_synt_C or Chal_sti_synt_N),T3PKS,1.0,single,Isolate,,USMM117,Caragata_Eric,"Vero_Beach,FL,USA;North_America",mosquito,adults,female,non_blood_fed,whole_body,Anopheles_sp,,mosquito,field,"R2A,LB",,,,,99.45,1.26,4994367.0,73.0,68415.0,544729.0,250266.0,144.0,Bacteria,Firmicutes,Bacilli,Bacillales_B,DSM-18226,Bacillus_AB,Bacillus_AB infantis
USMM117,contig00014,region001,terpene,False,[10000:10867],20000.0,(Terpene_synth or Terpene_synth_C or phytoene_synt or Lycopene_cycl or terpene_cyclase or NapT7 or fung_ggpps or fung_ggpps2 or trichodiene_synth or TRI5),terpene,1.0,single,Isolate,,USMM117,Caragata_Eric,"Vero_Beach,FL,USA;North_America",mosquito,adults,female,non_blood_fed,whole_body,Anopheles_sp,,mosquito,field,"R2A,LB",,,,,99.45,1.26,4994367.0,73.0,68415.0,544729.0,250266.0,144.0,Bacteria,Firmicutes,Bacilli,Bacillales_B,DSM-18226,Bacillus_AB,Bacillus_AB infantis
USMM118,contig00001,region001,PKS,False,[20000:21086],20000.0,(Chal_sti_synt_C or Chal_sti_synt_N),T3PKS,1.0,single,Isolate,,USMM118,Caragata_Eric,"Vero_Beach,FL,USA;North_America",mosquito,adults,female,non_blood_fed,whole_body,Anopheles_sp,,mosquito,field,"R2A,LB",,,,,99.45,1.26,4995527.0,85.0,58770.0,757559.0,249956.0,105.0,Bacteria,Firmicutes,Bacilli,Bacillales_B,DSM-18226,Bacillus_AB,Bacillus_AB infantis
USMM118,contig00004,region001,terpene,False,[10000:10837],20000.0,(Terpene_synth or Terpene_synth_C or phytoene_synt or Lycopene_cycl or terpene_cyclase or NapT7 or fung_ggpps or fung_ggpps2 or trichodiene_synth or TRI5),terpene,1.0,single,Isolate,,USMM118,Caragata_Eric,"Vero_Beach,FL,USA;North_America",mosquito,adults,female,non_blood_fed,whole_body,Anopheles_sp,,mosquito,field,"R2A,LB",,,,,99.45,1.26,4995527.0,85.0,58770.0,757559.0,249956.0,105.0,Bacteria,Firmicutes,Bacilli,Bacillales_B,DSM-18226,Bacillus_AB,Bacillus_AB infantis
USMM118,contig00005,region001,terpene,False,[10000:10897],20000.0,(Terpene_synth or Terpene_synth_C or phytoene_synt or Lycopene_cycl or terpene_cyclase or NapT7 or fung_ggpps or fung_ggpps2 or trichodiene_synth or TRI5),terpene,1.0,single,Isolate,,USMM118,Caragata_Eric,"Vero_Beach,FL,USA;North_America",mosquito,adults,female,non_blood_fed,whole_body,Anopheles_sp,,mosquito,field,"R2A,LB",,,,,99.45,1.26,4995527.0,85.0,58770.0,757559.0,249956.0,105.0,Bacteria,Firmicutes,Bacilli,Bacillales_B,DSM-18226,Bacillus_AB,Bacillus_AB infantis
USMM118,contig00006,region001,terpene,False,[10000:11887],20000.0,(Terpene_synth or Terpene_synth_C or phytoene_synt or Lycopene_cycl or terpene_cyclase or NapT7 or fung_ggpps or fung_ggpps2 or trichodiene_synth or TRI5),terpene,1.0,single,Isolate,,USMM118,Caragata_Eric,"Vero_Beach,FL,USA;North_America",mosquito,adults,female,non_blood_fed,whole_body,Anopheles_sp,,mosquito,field,"R2A,LB",,,,,99.45,1.26,4995527.0,85.0,58770.0,757559.0,249956.0,105.0,Bacteria,Firmicutes,Bacilli,Bacillales_B,DSM-18226,Bacillus_AB,Bacillus_AB infantis
USMM118,contig00012,region001,terpene,False,[10000:10867],20000.0,(Terpene_synth or Terpene_synth_C or phytoene_synt or Lycopene_cycl or terpene_cyclase or NapT7 or fung_ggpps or fung_ggpps2 or trichodiene_synth or TRI5),terpene,1.0,single,Isolate,,USMM118,Caragata_Eric,"Vero_Beach,FL,USA;North_America",mosquito,adults,female,non_blood_fed,whole_body,Anopheles_sp,,mosquito,field,"R2A,LB",,,,,99.45,1.26,4995527.0,85.0,58770.0,757559.0,249956.0,105.0,Bacteria,Firmicutes,Bacilli,Bacillales_B,DSM-18226,Bacillus_AB,Bacillus_AB infantis
USMM125,contig00001,region001,RiPP,False,[10000:10729],20000.0,(TIGR04223 or AgrB),cyclic-lactone-autoinducer,1.0,single,Isolate,,USMM125,Lampe_Dave,"Harrisburg,PA,USA;North_America",mosquito,adults,female,non_blood_fed,midgut,Anopheles_quadrimaculatus,,mosquito,field,LB,,,,,99.63,0.07,2756798.0,31.0,88928.0,1107556.0,391196.0,205.0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis
USMM125,contig00001,region002,RiPP,False,[10000:11134],10000.0,"minimum(1, [Bottromycin_Methyltransferase_RRE, Cyanobactin_D_RRE, Cytolysin_C_RRE, Goadsporin_CD_RRE, Heterocycloanthracin_C_RRE, Lanthipeptide_LanB_RRE, Lasso_Fused_RRE, Mycofactocin_RRE, NHLP_CD_RRE, Other_Sactipeptide_rSAM_RRE, Pantocin_Microcin_RRE, Plantazolicin_C_RRE, PlpY_RRE, PqqD_RRE, Proteusin_Epimerase_RRE, Proteusin_Methyltransferase_RRE, Quinohemoprotein_rSAM_RRE, Ranthipeptide_rSAM_RRE, Stand_Alone_Lasso_RRE, Streptide_RRE, Subtilosin_rSAM_RRE, Thiaglutamate_B_RRE, Thiaglutamate_G_RRE, Thiaglutamate_I_RRE, Thiopeptide_F_RRE, Thuricin_rSAM_RRE, Thurincin_rSAM_RRE, Trifolitoxin_RRE])",RRE-containing,1.0,single,Isolate,,USMM125,Lampe_Dave,"Harrisburg,PA,USA;North_America",mosquito,adults,female,non_blood_fed,midgut,Anopheles_quadrimaculatus,,mosquito,field,LB,,,,,99.63,0.07,2756798.0,31.0,88928.0,1107556.0,391196.0,205.0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis
USMM125,contig00002,region001,,,,,,,,interleaved,Isolate,,USMM125,Lampe_Dave,"Harrisburg,PA,USA;North_America",mosquito,adults,female,non_blood_fed,midgut,Anopheles_quadrimaculatus,,mosquito,field,LB,,,,,99.63,0.07,2756798.0,31.0,88928.0,1107556.0,391196.0,205.0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis
USMM128,contig00001,region001,RiPP,False,[10000:16226],20000.0,((YcaO or TIGR03604) and ((thio_amide and (PF06968 or PF04055 or PF07366)) or Lant_dehydr_C or Lant_dehydr_N or PF07366 or PF06968 or PF04055) or thiostrepton),thiopeptide,1.0,single,Isolate,,USMM128,Lampe_Dave,"Harrisburg,PA,USA;North_America",mosquito,adults,female,non_blood_fed,midgut,Culex_pipiens,,mosquito,field,LB,,,,,99.99,0.31,4893963.0,73.0,67040.0,901389.0,480192.0,136.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Erwinia,Erwinia aphidicola
USMM128,contig00001,region002,other,False,[10000:10627],20000.0,Autoind_synth,hserlactone,1.0,single,Isolate,,USMM128,Lampe_Dave,"Harrisburg,PA,USA;North_America",mosquito,adults,female,non_blood_fed,midgut,Culex_pipiens,,mosquito,field,LB,,,,,99.99,0.31,4893963.0,73.0,67040.0,901389.0,480192.0,136.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Erwinia,Erwinia aphidicola
USMM128,contig00002,region001,other,False,[5000:7355],20000.0,IucA_IucC,NI-siderophore,1.0,single,Isolate,,USMM128,Lampe_Dave,"Harrisburg,PA,USA;North_America",mosquito,adults,female,non_blood_fed,midgut,Culex_pipiens,,mosquito,field,LB,,,,,99.99,0.31,4893963.0,73.0,67040.0,901389.0,480192.0,136.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Erwinia,Erwinia aphidicola
USMM128,contig00006,region001,NRPS,False,[20000:23939],20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,1.0,single,Isolate,,USMM128,Lampe_Dave,"Harrisburg,PA,USA;North_America",mosquito,adults,female,non_blood_fed,midgut,Culex_pipiens,,mosquito,field,LB,,,,,99.99,0.31,4893963.0,73.0,67040.0,901389.0,480192.0,136.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Erwinia,Erwinia aphidicola
USMM128,contig00007,region001,NRPS,False,[20000:30095],20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,1.0,single,Isolate,,USMM128,Lampe_Dave,"Harrisburg,PA,USA;North_America",mosquito,adults,female,non_blood_fed,midgut,Culex_pipiens,,mosquito,field,LB,,,,,99.99,0.31,4893963.0,73.0,67040.0,901389.0,480192.0,136.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Erwinia,Erwinia aphidicola
USMM128,contig00008,region001,NRPS,False,[20000:28541],20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,1.0,single,Isolate,,USMM128,Lampe_Dave,"Harrisburg,PA,USA;North_America",mosquito,adults,female,non_blood_fed,midgut,Culex_pipiens,,mosquito,field,LB,,,,,99.99,0.31,4893963.0,73.0,67040.0,901389.0,480192.0,136.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Erwinia,Erwinia aphidicola
USMM128,contig00009,region001,RiPP,False,[10000:12169],20000.0,"(cds(PF04055 and (TIGR04085 or SPASM)) and (TIGR02111 or TIGR03966) and minimum(1, [Bottromycin_Methyltransferase_RRE, Cyanobactin_D_RRE, Cytolysin_C_RRE, Goadsporin_CD_RRE, Heterocycloanthracin_C_RRE, Lanthipeptide_LanB_RRE, Lasso_Fused_RRE, Mycofactocin_RRE, NHLP_CD_RRE, Other_Sactipeptide_rSAM_RRE, Pantocin_Microcin_RRE, Plantazolicin_C_RRE, PlpY_RRE, PqqD_RRE, Proteusin_Epimerase_RRE, Proteusin_Methyltransferase_RRE, Quinohemoprotein_rSAM_RRE, Ranthipeptide_rSAM_RRE, Stand_Alone_Lasso_RRE, Streptide_RRE, Subtilosin_rSAM_RRE, Thiaglutamate_B_RRE, Thiaglutamate_G_RRE, Thiaglutamate_I_RRE, Thiopeptide_F_RRE, Thuricin_rSAM_RRE, Thurincin_rSAM_RRE, Trifolitoxin_RRE]))",redox-cofactor,1.0,single,Isolate,,USMM128,Lampe_Dave,"Harrisburg,PA,USA;North_America",mosquito,adults,female,non_blood_fed,midgut,Culex_pipiens,,mosquito,field,LB,,,,,99.99,0.31,4893963.0,73.0,67040.0,901389.0,480192.0,136.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Erwinia,Erwinia aphidicola
USMM130,contig00001,region001,NRPS,False,[18919:27460],20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,1.0,single,Isolate,,USMM130,Lampe_Dave,"Harrisburg,PA,USA;North_America",mosquito,adults,female,non_blood_fed,midgut,Culex_pipiens,,mosquito,field,LB,,,,,100.0,0.2,4838753.0,61.0,79323.0,845323.0,575153.0,144.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Erwinia,Erwinia aphidicola
USMM130,contig00001,region002,NRPS,False,[20000:30095],20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,1.0,single,Isolate,,USMM130,Lampe_Dave,"Harrisburg,PA,USA;North_America",mosquito,adults,female,non_blood_fed,midgut,Culex_pipiens,,mosquito,field,LB,,,,,100.0,0.2,4838753.0,61.0,79323.0,845323.0,575153.0,144.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Erwinia,Erwinia aphidicola
USMM130,contig00002,region001,other,False,[5000:7355],20000.0,IucA_IucC,NI-siderophore,1.0,single,Isolate,,USMM130,Lampe_Dave,"Harrisburg,PA,USA;North_America",mosquito,adults,female,non_blood_fed,midgut,Culex_pipiens,,mosquito,field,LB,,,,,100.0,0.2,4838753.0,61.0,79323.0,845323.0,575153.0,144.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Erwinia,Erwinia aphidicola
USMM130,contig00003,region001,NRPS,False,[20000:23939],20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,1.0,single,Isolate,,USMM130,Lampe_Dave,"Harrisburg,PA,USA;North_America",mosquito,adults,female,non_blood_fed,midgut,Culex_pipiens,,mosquito,field,LB,,,,,100.0,0.2,4838753.0,61.0,79323.0,845323.0,575153.0,144.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Erwinia,Erwinia aphidicola
USMM130,contig00003,region002,RiPP,False,[10000:12169],20000.0,"(cds(PF04055 and (TIGR04085 or SPASM)) and (TIGR02111 or TIGR03966) and minimum(1, [Bottromycin_Methyltransferase_RRE, Cyanobactin_D_RRE, Cytolysin_C_RRE, Goadsporin_CD_RRE, Heterocycloanthracin_C_RRE, Lanthipeptide_LanB_RRE, Lasso_Fused_RRE, Mycofactocin_RRE, NHLP_CD_RRE, Other_Sactipeptide_rSAM_RRE, Pantocin_Microcin_RRE, Plantazolicin_C_RRE, PlpY_RRE, PqqD_RRE, Proteusin_Epimerase_RRE, Proteusin_Methyltransferase_RRE, Quinohemoprotein_rSAM_RRE, Ranthipeptide_rSAM_RRE, Stand_Alone_Lasso_RRE, Streptide_RRE, Subtilosin_rSAM_RRE, Thiaglutamate_B_RRE, Thiaglutamate_G_RRE, Thiaglutamate_I_RRE, Thiopeptide_F_RRE, Thuricin_rSAM_RRE, Thurincin_rSAM_RRE, Trifolitoxin_RRE]))",redox-cofactor,1.0,single,Isolate,,USMM130,Lampe_Dave,"Harrisburg,PA,USA;North_America",mosquito,adults,female,non_blood_fed,midgut,Culex_pipiens,,mosquito,field,LB,,,,,100.0,0.2,4838753.0,61.0,79323.0,845323.0,575153.0,144.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Erwinia,Erwinia aphidicola
USMM130,contig00005,region001,other,False,[5000:5744],20000.0,AfsA,butyrolactone,1.0,single,Isolate,,USMM130,Lampe_Dave,"Harrisburg,PA,USA;North_America",mosquito,adults,female,non_blood_fed,midgut,Culex_pipiens,,mosquito,field,LB,,,,,100.0,0.2,4838753.0,61.0,79323.0,845323.0,575153.0,144.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Erwinia,Erwinia aphidicola
USMM130,contig00005,region002,other,False,[10000:10603],20000.0,Autoind_synth,hserlactone,1.0,single,Isolate,,USMM130,Lampe_Dave,"Harrisburg,PA,USA;North_America",mosquito,adults,female,non_blood_fed,midgut,Culex_pipiens,,mosquito,field,LB,,,,,100.0,0.2,4838753.0,61.0,79323.0,845323.0,575153.0,144.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Erwinia,Erwinia aphidicola
USMM130,contig00006,region001,RiPP,False,[10000:16226],20000.0,((YcaO or TIGR03604) and ((thio_amide and (PF06968 or PF04055 or PF07366)) or Lant_dehydr_C or Lant_dehydr_N or PF07366 or PF06968 or PF04055) or thiostrepton),thiopeptide,1.0,single,Isolate,,USMM130,Lampe_Dave,"Harrisburg,PA,USA;North_America",mosquito,adults,female,non_blood_fed,midgut,Culex_pipiens,,mosquito,field,LB,,,,,100.0,0.2,4838753.0,61.0,79323.0,845323.0,575153.0,144.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Erwinia,Erwinia aphidicola
USMM130,contig00006,region002,other,True,[10000:10627],20000.0,Autoind_synth,hserlactone,1.0,single,Isolate,,USMM130,Lampe_Dave,"Harrisburg,PA,USA;North_America",mosquito,adults,female,non_blood_fed,midgut,Culex_pipiens,,mosquito,field,LB,,,,,100.0,0.2,4838753.0,61.0,79323.0,845323.0,575153.0,144.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Erwinia,Erwinia aphidicola
USMM131,contig00001,region001,RiPP,False,[10000:12555],10000.0,(PF13471 and Asn_synthase or micJ25 or mcjC),lassopeptide,1.0,single,Isolate,,USMM131,Lampe_Dave,"Harrisburg,PA,USA;North_America",mosquito,adults,female,non_blood_fed,midgut,Aedes_albopictus,,mosquito,field,LB,,,,,100.0,0.12,4573397.0,49.0,93334.0,485516.0,307675.0,193.0,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas maltophilia_A
USMM131,contig00003,region001,RiPP,False,[5000:5876],20000.0,(strepbact or Antimicrobial14 or Bacteriocin_IId or BacteriocIIc_cy or Bacteriocin_II or Bacteriocin_IIi or Lactococcin or Antimicrobial17 or Lactococcin_972 or Bacteriocin_IIc or LcnG-beta or Cloacin or Linocin_M18 or TIGR03651 or TIGR03693 or TIGR03601 or TIGR03795 or TIGR03975 or DUF692 or TIGR01193 or (YcaO or TIGR03604)),RiPP-like,1.0,single,Isolate,,USMM131,Lampe_Dave,"Harrisburg,PA,USA;North_America",mosquito,adults,female,non_blood_fed,midgut,Aedes_albopictus,,mosquito,field,LB,,,,,100.0,0.12,4573397.0,49.0,93334.0,485516.0,307675.0,193.0,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas maltophilia_A
USMM131,contig00010,region001,NRPS,False,[20000:28368],30000.0,(VibH_like or Cy_tandem or (cds(Condensation and AMP-binding) and ((IBH_Asp and not SBH_Asp) or IBH_His or TBH_Asp or CyanoBH_Asp1 or CyanoBH_Asp2 or IPL or SalSyn or (EntA and EntC) or (GrbD and GrbE) or (FbnL and FbnM) or PvdO or PvdP or (Orn_monoox and not (KtzT or MetRS-like)) or Lys_monoox or VbsL))),NRP-metallophore,1.0,chemical_hybrid,Isolate,,USMM131,Lampe_Dave,"Harrisburg,PA,USA;North_America",mosquito,adults,female,non_blood_fed,midgut,Aedes_albopictus,,mosquito,field,LB,,,,,100.0,0.12,4573397.0,49.0,93334.0,485516.0,307675.0,193.0,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas maltophilia_A
USMM131,contig00012,region001,other,False,[20000:23603],20000.0,(APE_KS1 or APE_KS2),arylpolyene,1.0,single,Isolate,,USMM131,Lampe_Dave,"Harrisburg,PA,USA;North_America",mosquito,adults,female,non_blood_fed,midgut,Aedes_albopictus,,mosquito,field,LB,,,,,100.0,0.12,4573397.0,49.0,93334.0,485516.0,307675.0,193.0,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas maltophilia_A
