sampleID,contignumber,regionnumber,category,contig_edge,core_location,cutoff,detection_rule,product,protocluster_number,kind,internal_id,sequencing_run,seq_sumission_date,data_return_date,plate_location,internal_date_received,external_id,source_lab,isolate_name,genus_predicted,species_predicted,isolation_date,lat_lon,isolate_source,comments,antibiotics_pr_partial_resistance,confirmed_media_for_growth,source,location_country,life_stage,sex,feeding_status,tissue,mosquito_species,mosquito_strain,lab_field,identity_via_wgs_kraken2,percent_28,species,percent_30,x31,qc_pass,completeness,contamination,genome_size_bp,number_contigs,mean_contig_length_bp,longest_contig_bp,gc,number_predicted_genes,n50,total_reads,avg_coverage,gtdb_domain,gtdb_parent,gtbd_class,gtdb_order,gtdb_family,gtdb_genus,gtdb_species,fastani_reference,fastani_ani,fastani_af,==...
USMM241,contig00006,region001,NRPS,False,[174113:186575](-),20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,1.0,single,USMM241,UW-3,8/23/22,09/09/2022,A10,11/23/21,TW1,"Short,Sarah",20160923-Rhodococcus,Rhodococcus,-,9/23/16,"39.28907725599146, -76.5893576340384",habitat,Grows at 28¬∞C,,LB;Grows at 28°C,larval water,"Baltimore, MD",,,,,,,field,Rhodococcus,89.92,gingshengii,12.06,,Pass,99.94,1.23,7165772.0,115.0,62311.0,1073602.0,62.4,7021.0,294101.0,4236796.0,87.0,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Rhodococcus,Rhodococcus qingshengii,GCF_001646745.1,98.48,0.84,True
USMM241,contig00009,region001,RiPP,False,[248185:250983],20000.0,"(cds(PF04055 and (TIGR04085 or SPASM)) and (TIGR02111 or TIGR03966) and minimum(1, [Bottromycin_Methyltransferase_RRE, Cyanobactin_D_RRE, Cytolysin_C_RRE, Goadsporin_CD_RRE, Heterocycloanthracin_C_RRE, Lanthipeptide_LanB_RRE, Lasso_Fused_RRE, Mycofactocin_RRE, NHLP_CD_RRE, Other_Sactipeptide_rSAM_RRE, Pantocin_Microcin_RRE, Plantazolicin_C_RRE, PlpY_RRE, PqqD_RRE, Proteusin_Epimerase_RRE, Proteusin_Methyltransferase_RRE, Quinohemoprotein_rSAM_RRE, Ranthipeptide_rSAM_RRE, Stand_Alone_Lasso_RRE, Streptide_RRE, Subtilosin_rSAM_RRE, Thiaglutamate_B_RRE, Thiaglutamate_G_RRE, Thiaglutamate_I_RRE, Thiopeptide_F_RRE, Thuricin_rSAM_RRE, Thurincin_rSAM_RRE, Trifolitoxin_RRE]))",redox-cofactor,1.0,single,USMM241,UW-3,8/23/22,09/09/2022,A10,11/23/21,TW1,"Short,Sarah",20160923-Rhodococcus,Rhodococcus,-,9/23/16,"39.28907725599146, -76.5893576340384",habitat,Grows at 28¬∞C,,LB;Grows at 28°C,larval water,"Baltimore, MD",,,,,,,field,Rhodococcus,89.92,gingshengii,12.06,,Pass,99.94,1.23,7165772.0,115.0,62311.0,1073602.0,62.4,7021.0,294101.0,4236796.0,87.0,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Rhodococcus,Rhodococcus qingshengii,GCF_001646745.1,98.48,0.84,True
USMM241,contig00011,region001,NRPS,False,[35372:38366](+),0.0,cds((PP-binding or NAD_binding_4) and (AMP-binding or A-OX)),NRPS-like,1.0,single,USMM241,UW-3,8/23/22,09/09/2022,A10,11/23/21,TW1,"Short,Sarah",20160923-Rhodococcus,Rhodococcus,-,9/23/16,"39.28907725599146, -76.5893576340384",habitat,Grows at 28¬∞C,,LB;Grows at 28°C,larval water,"Baltimore, MD",,,,,,,field,Rhodococcus,89.92,gingshengii,12.06,,Pass,99.94,1.23,7165772.0,115.0,62311.0,1073602.0,62.4,7021.0,294101.0,4236796.0,87.0,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Rhodococcus,Rhodococcus qingshengii,GCF_001646745.1,98.48,0.84,True
USMM241,contig00012,region001,terpene,False,[10283:11228](+),20000.0,(Terpene_synth or Terpene_synth_C or phytoene_synt or Lycopene_cycl or terpene_cyclase or NapT7 or fung_ggpps or fung_ggpps2 or trichodiene_synth or TRI5),terpene,1.0,single,USMM241,UW-3,8/23/22,09/09/2022,A10,11/23/21,TW1,"Short,Sarah",20160923-Rhodococcus,Rhodococcus,-,9/23/16,"39.28907725599146, -76.5893576340384",habitat,Grows at 28¬∞C,,LB;Grows at 28°C,larval water,"Baltimore, MD",,,,,,,field,Rhodococcus,89.92,gingshengii,12.06,,Pass,99.94,1.23,7165772.0,115.0,62311.0,1073602.0,62.4,7021.0,294101.0,4236796.0,87.0,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Rhodococcus,Rhodococcus qingshengii,GCF_001646745.1,98.48,0.84,True
USMM241,contig00013,region001,other,False,[30455:30854](+),20000.0,ectoine_synt,ectoine,1.0,single,USMM241,UW-3,8/23/22,09/09/2022,A10,11/23/21,TW1,"Short,Sarah",20160923-Rhodococcus,Rhodococcus,-,9/23/16,"39.28907725599146, -76.5893576340384",habitat,Grows at 28¬∞C,,LB;Grows at 28°C,larval water,"Baltimore, MD",,,,,,,field,Rhodococcus,89.92,gingshengii,12.06,,Pass,99.94,1.23,7165772.0,115.0,62311.0,1073602.0,62.4,7021.0,294101.0,4236796.0,87.0,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Rhodococcus,Rhodococcus qingshengii,GCF_001646745.1,98.48,0.84,True
USMM241,contig00014,region001,NRPS,False,[99084:115311](+),20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,1.0,single,USMM241,UW-3,8/23/22,09/09/2022,A10,11/23/21,TW1,"Short,Sarah",20160923-Rhodococcus,Rhodococcus,-,9/23/16,"39.28907725599146, -76.5893576340384",habitat,Grows at 28¬∞C,,LB;Grows at 28°C,larval water,"Baltimore, MD",,,,,,,field,Rhodococcus,89.92,gingshengii,12.06,,Pass,99.94,1.23,7165772.0,115.0,62311.0,1073602.0,62.4,7021.0,294101.0,4236796.0,87.0,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Rhodococcus,Rhodococcus qingshengii,GCF_001646745.1,98.48,0.84,True
USMM241,contig00014,region002,NRPS,True,[157400:162752](+),20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,1.0,single,USMM241,UW-3,8/23/22,09/09/2022,A10,11/23/21,TW1,"Short,Sarah",20160923-Rhodococcus,Rhodococcus,-,9/23/16,"39.28907725599146, -76.5893576340384",habitat,Grows at 28¬∞C,,LB;Grows at 28°C,larval water,"Baltimore, MD",,,,,,,field,Rhodococcus,89.92,gingshengii,12.06,,Pass,99.94,1.23,7165772.0,115.0,62311.0,1073602.0,62.4,7021.0,294101.0,4236796.0,87.0,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Rhodococcus,Rhodococcus qingshengii,GCF_001646745.1,98.48,0.84,True
USMM241,contig00015,region001,NRPS,True,[18465:66870],20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,1.0,single,USMM241,UW-3,8/23/22,09/09/2022,A10,11/23/21,TW1,"Short,Sarah",20160923-Rhodococcus,Rhodococcus,-,9/23/16,"39.28907725599146, -76.5893576340384",habitat,Grows at 28¬∞C,,LB;Grows at 28°C,larval water,"Baltimore, MD",,,,,,,field,Rhodococcus,89.92,gingshengii,12.06,,Pass,99.94,1.23,7165772.0,115.0,62311.0,1073602.0,62.4,7021.0,294101.0,4236796.0,87.0,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Rhodococcus,Rhodococcus qingshengii,GCF_001646745.1,98.48,0.84,True
USMM241,contig00017,region001,NRPS,True,[0:12255](+),20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,1.0,single,USMM241,UW-3,8/23/22,09/09/2022,A10,11/23/21,TW1,"Short,Sarah",20160923-Rhodococcus,Rhodococcus,-,9/23/16,"39.28907725599146, -76.5893576340384",habitat,Grows at 28¬∞C,,LB;Grows at 28°C,larval water,"Baltimore, MD",,,,,,,field,Rhodococcus,89.92,gingshengii,12.06,,Pass,99.94,1.23,7165772.0,115.0,62311.0,1073602.0,62.4,7021.0,294101.0,4236796.0,87.0,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Rhodococcus,Rhodococcus qingshengii,GCF_001646745.1,98.48,0.84,True
USMM241,contig00023,region001,RiPP,True,[8892:9441](-),20000.0,(cypemycin or cypI),linaridin,1.0,single,USMM241,UW-3,8/23/22,09/09/2022,A10,11/23/21,TW1,"Short,Sarah",20160923-Rhodococcus,Rhodococcus,-,9/23/16,"39.28907725599146, -76.5893576340384",habitat,Grows at 28¬∞C,,LB;Grows at 28°C,larval water,"Baltimore, MD",,,,,,,field,Rhodococcus,89.92,gingshengii,12.06,,Pass,99.94,1.23,7165772.0,115.0,62311.0,1073602.0,62.4,7021.0,294101.0,4236796.0,87.0,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Rhodococcus,Rhodococcus qingshengii,GCF_001646745.1,98.48,0.84,True
USMM241,contig00028,region001,NRPS,False,[23674:25879](+),0.0,cds((PP-binding or NAD_binding_4) and (AMP-binding or A-OX)),NRPS-like,1.0,single,USMM241,UW-3,8/23/22,09/09/2022,A10,11/23/21,TW1,"Short,Sarah",20160923-Rhodococcus,Rhodococcus,-,9/23/16,"39.28907725599146, -76.5893576340384",habitat,Grows at 28¬∞C,,LB;Grows at 28°C,larval water,"Baltimore, MD",,,,,,,field,Rhodococcus,89.92,gingshengii,12.06,,Pass,99.94,1.23,7165772.0,115.0,62311.0,1073602.0,62.4,7021.0,294101.0,4236796.0,87.0,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Rhodococcus,Rhodococcus qingshengii,GCF_001646745.1,98.48,0.84,True
USMM241,contig00053,region001,NRPS,True,[93:6471](-),20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,1.0,single,USMM241,UW-3,8/23/22,09/09/2022,A10,11/23/21,TW1,"Short,Sarah",20160923-Rhodococcus,Rhodococcus,-,9/23/16,"39.28907725599146, -76.5893576340384",habitat,Grows at 28¬∞C,,LB;Grows at 28°C,larval water,"Baltimore, MD",,,,,,,field,Rhodococcus,89.92,gingshengii,12.06,,Pass,99.94,1.23,7165772.0,115.0,62311.0,1073602.0,62.4,7021.0,294101.0,4236796.0,87.0,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Rhodococcus,Rhodococcus qingshengii,GCF_001646745.1,98.48,0.84,True
VD11,contig00001,region001,RiPP,True,[2731:3355](+),20000.0,(strepbact or Antimicrobial14 or Bacteriocin_IId or BacteriocIIc_cy or Bacteriocin_II or Bacteriocin_IIi or Lactococcin or Antimicrobial17 or Lactococcin_972 or Bacteriocin_IIc or LcnG-beta or Cloacin or Linocin_M18 or TIGR03651 or TIGR03693 or TIGR03601 or TIGR03795 or TIGR03975 or DUF692 or TIGR01193),RiPP-like,1.0,single,VD11,LSTM-1,,1/24/22,C1,,,Hughes/Heinz,,,,07/01/2021,"53.4086¬∞ N, 2.9691¬∞ W",,Grows at 37¬∞C,,GYP,mosquito,LSTM,egg,unknown,,egg,Aedes aegypti,LVP,lab,Atlantibacter,87.11,,,,Pass,98.4,2.4,4582444.0,275.0,16663.0,143686.0,54.0,4443.0,32766.0,379484.0,14.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Atlantibacter,Atlantibacter hermannii,GCA_900635495.1,98.71,0.93,True
VD11,contig00012,region001,other,True,[404:4001],20000.0,(APE_KS1 or APE_KS2),arylpolyene,1.0,single,VD11,LSTM-1,,1/24/22,C1,,,Hughes/Heinz,,,,07/01/2021,"53.4086¬∞ N, 2.9691¬∞ W",,Grows at 37¬∞C,,GYP,mosquito,LSTM,egg,unknown,,egg,Aedes aegypti,LVP,lab,Atlantibacter,87.11,,,,Pass,98.4,2.4,4582444.0,275.0,16663.0,143686.0,54.0,4443.0,32766.0,379484.0,14.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Atlantibacter,Atlantibacter hermannii,GCA_900635495.1,98.71,0.93,True
VD11,contig00102,region001,NRPS,True,[706:4597](-),20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,1.0,single,VD11,LSTM-1,,1/24/22,C1,,,Hughes/Heinz,,,,07/01/2021,"53.4086¬∞ N, 2.9691¬∞ W",,Grows at 37¬∞C,,GYP,mosquito,LSTM,egg,unknown,,egg,Aedes aegypti,LVP,lab,Atlantibacter,87.11,,,,Pass,98.4,2.4,4582444.0,275.0,16663.0,143686.0,54.0,4443.0,32766.0,379484.0,14.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Atlantibacter,Atlantibacter hermannii,GCA_900635495.1,98.71,0.93,True
VD11,contig00129,region001,terpene,True,[6792:10201],20000.0,(Terpene_synth or Terpene_synth_C or phytoene_synt or Lycopene_cycl or terpene_cyclase or NapT7 or fung_ggpps or fung_ggpps2 or trichodiene_synth or TRI5),terpene,1.0,single,VD11,LSTM-1,,1/24/22,C1,,,Hughes/Heinz,,,,07/01/2021,"53.4086¬∞ N, 2.9691¬∞ W",,Grows at 37¬∞C,,GYP,mosquito,LSTM,egg,unknown,,egg,Aedes aegypti,LVP,lab,Atlantibacter,87.11,,,,Pass,98.4,2.4,4582444.0,275.0,16663.0,143686.0,54.0,4443.0,32766.0,379484.0,14.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Atlantibacter,Atlantibacter hermannii,GCA_900635495.1,98.71,0.93,True
VD12,contig00014,region001,other,True,[4025:6602](+),20000.0,ladderane,ladderane,1.0,single,VD12,LSTM-1,,1/24/22,D1,,,Hughes/Heinz,,,,07/01/2021,"53.4086¬∞ N, 2.9691¬∞ W",,Grows at 37¬∞C,,GYP,mosquito,LSTM,egg,unknown,,egg,Aedes aegypti,LVP,lab,Enterobacter,84.14,,,,Pass,100.0,0.97,5110631.0,217.0,23551.0,257770.0,54.7,4878.0,60067.0,529506.0,17.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter cloacae,GCF_000025565.1,98.52,0.91,True
VD12,contig00064,region001,other,True,[14410:18004],20000.0,(APE_KS1 or APE_KS2),arylpolyene,1.0,single,VD12,LSTM-1,,1/24/22,D1,,,Hughes/Heinz,,,,07/01/2021,"53.4086¬∞ N, 2.9691¬∞ W",,Grows at 37¬∞C,,GYP,mosquito,LSTM,egg,unknown,,egg,Aedes aegypti,LVP,lab,Enterobacter,84.14,,,,Pass,100.0,0.97,5110631.0,217.0,23551.0,257770.0,54.7,4878.0,60067.0,529506.0,17.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter cloacae,GCF_000025565.1,98.52,0.91,True
VD12,contig00068,region001,other,True,[7575:8508](-),20000.0,(APE_KS1 or APE_KS2),arylpolyene,1.0,single,VD12,LSTM-1,,1/24/22,D1,,,Hughes/Heinz,,,,07/01/2021,"53.4086¬∞ N, 2.9691¬∞ W",,Grows at 37¬∞C,,GYP,mosquito,LSTM,egg,unknown,,egg,Aedes aegypti,LVP,lab,Enterobacter,84.14,,,,Pass,100.0,0.97,5110631.0,217.0,23551.0,257770.0,54.7,4878.0,60067.0,529506.0,17.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter cloacae,GCF_000025565.1,98.52,0.91,True
VD12,contig00077,region001,NRPS,True,[4608:8466](-),20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,1.0,single,VD12,LSTM-1,,1/24/22,D1,,,Hughes/Heinz,,,,07/01/2021,"53.4086¬∞ N, 2.9691¬∞ W",,Grows at 37¬∞C,,GYP,mosquito,LSTM,egg,unknown,,egg,Aedes aegypti,LVP,lab,Enterobacter,84.14,,,,Pass,100.0,0.97,5110631.0,217.0,23551.0,257770.0,54.7,4878.0,60067.0,529506.0,17.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter cloacae,GCF_000025565.1,98.52,0.91,True
VD12,contig00079,region001,RiPP,True,[11011:17309],20000.0,((YcaO or TIGR03882) and ((thio_amide and (PF06968 or PF04055 or PF07366)) or Lant_dehydr_C or Lant_dehydr_N or PF07366 or PF06968 or PF04055) or thiostrepton),thiopeptide,1.0,single,VD12,LSTM-1,,1/24/22,D1,,,Hughes/Heinz,,,,07/01/2021,"53.4086¬∞ N, 2.9691¬∞ W",,Grows at 37¬∞C,,GYP,mosquito,LSTM,egg,unknown,,egg,Aedes aegypti,LVP,lab,Enterobacter,84.14,,,,Pass,100.0,0.97,5110631.0,217.0,23551.0,257770.0,54.7,4878.0,60067.0,529506.0,17.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter cloacae,GCF_000025565.1,98.52,0.91,True
VD12,contig00108,region001,other,True,[3821:8250],20000.0,IucA_IucC,siderophore,1.0,single,VD12,LSTM-1,,1/24/22,D1,,,Hughes/Heinz,,,,07/01/2021,"53.4086¬∞ N, 2.9691¬∞ W",,Grows at 37¬∞C,,GYP,mosquito,LSTM,egg,unknown,,egg,Aedes aegypti,LVP,lab,Enterobacter,84.14,,,,Pass,100.0,0.97,5110631.0,217.0,23551.0,257770.0,54.7,4878.0,60067.0,529506.0,17.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter cloacae,GCF_000025565.1,98.52,0.91,True
VD14,contig00001,region001,NRPS,True,[526696:530695](-),5000.0,(AMP-binding and PP-binding and TIGR02353),NAPAA,1.0,single,VD14,LSTM-1,,1/24/22,E6,,,Hughes/Heinz,,,,07/01/2021,"53.4086¬∞ N, 2.9691¬∞ W",,Grows at 30¬∞C,,GYP,mosquito,LSTM,egg,unknown,,egg,Aedes aegypti,LVP,lab,Acinetobacter,92.75,,,,Pass,99.73,0.0,3882383.0,110.0,35294.0,536355.0,38.7,3661.0,216309.0,586031.0,25.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter nosocomialis,GCF_000368085.1,97.99,0.93,True
VD14,contig00002,region001,other,False,[80409:89490],10000.0,(HMGL-like and AMP-binding),betalactone,1.0,single,VD14,LSTM-1,,1/24/22,E6,,,Hughes/Heinz,,,,07/01/2021,"53.4086¬∞ N, 2.9691¬∞ W",,Grows at 30¬∞C,,GYP,mosquito,LSTM,egg,unknown,,egg,Aedes aegypti,LVP,lab,Acinetobacter,92.75,,,,Pass,99.73,0.0,3882383.0,110.0,35294.0,536355.0,38.7,3661.0,216309.0,586031.0,25.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter nosocomialis,GCF_000368085.1,97.99,0.93,True
VD14,contig00002,region002,RiPP,False,[234280:235144](-),20000.0,(strepbact or Antimicrobial14 or Bacteriocin_IId or BacteriocIIc_cy or Bacteriocin_II or Bacteriocin_IIi or Lactococcin or Antimicrobial17 or Lactococcin_972 or Bacteriocin_IIc or LcnG-beta or Cloacin or Linocin_M18 or TIGR03651 or TIGR03693 or TIGR03601 or TIGR03795 or TIGR03975 or DUF692 or TIGR01193),RiPP-like,1.0,single,VD14,LSTM-1,,1/24/22,E6,,,Hughes/Heinz,,,,07/01/2021,"53.4086¬∞ N, 2.9691¬∞ W",,Grows at 30¬∞C,,GYP,mosquito,LSTM,egg,unknown,,egg,Aedes aegypti,LVP,lab,Acinetobacter,92.75,,,,Pass,99.73,0.0,3882383.0,110.0,35294.0,536355.0,38.7,3661.0,216309.0,586031.0,25.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter nosocomialis,GCF_000368085.1,97.99,0.93,True
VD14,contig00003,region001,NRPS,False,[171070:178222](-),20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,1.0,neighbouring,VD14,LSTM-1,,1/24/22,E6,,,Hughes/Heinz,,,,07/01/2021,"53.4086¬∞ N, 2.9691¬∞ W",,Grows at 30¬∞C,,GYP,mosquito,LSTM,egg,unknown,,egg,Aedes aegypti,LVP,lab,Acinetobacter,92.75,,,,Pass,99.73,0.0,3882383.0,110.0,35294.0,536355.0,38.7,3661.0,216309.0,586031.0,25.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter nosocomialis,GCF_000368085.1,97.99,0.93,True
VD14,contig00008,region001,other,True,[5320:6550](+),20000.0,(APE_KS1 or APE_KS2),arylpolyene,1.0,single,VD14,LSTM-1,,1/24/22,E6,,,Hughes/Heinz,,,,07/01/2021,"53.4086¬∞ N, 2.9691¬∞ W",,Grows at 30¬∞C,,GYP,mosquito,LSTM,egg,unknown,,egg,Aedes aegypti,LVP,lab,Acinetobacter,92.75,,,,Pass,99.73,0.0,3882383.0,110.0,35294.0,536355.0,38.7,3661.0,216309.0,586031.0,25.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter nosocomialis,GCF_000368085.1,97.99,0.93,True
VD14,contig00010,region001,other,False,[74540:75770](+),20000.0,(APE_KS1 or APE_KS2),arylpolyene,1.0,neighbouring,VD14,LSTM-1,,1/24/22,E6,,,Hughes/Heinz,,,,07/01/2021,"53.4086¬∞ N, 2.9691¬∞ W",,Grows at 30¬∞C,,GYP,mosquito,LSTM,egg,unknown,,egg,Aedes aegypti,LVP,lab,Acinetobacter,92.75,,,,Pass,99.73,0.0,3882383.0,110.0,35294.0,536355.0,38.7,3661.0,216309.0,586031.0,25.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter nosocomialis,GCF_000368085.1,97.99,0.93,True
VD14,contig00019,region001,other,False,[44998:51426],20000.0,IucA_IucC,siderophore,1.0,single,VD14,LSTM-1,,1/24/22,E6,,,Hughes/Heinz,,,,07/01/2021,"53.4086¬∞ N, 2.9691¬∞ W",,Grows at 30¬∞C,,GYP,mosquito,LSTM,egg,unknown,,egg,Aedes aegypti,LVP,lab,Acinetobacter,92.75,,,,Pass,99.73,0.0,3882383.0,110.0,35294.0,536355.0,38.7,3661.0,216309.0,586031.0,25.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter nosocomialis,GCF_000368085.1,97.99,0.93,True
VD15,contig00007,region001,RiPP,True,[8496:8778](+),10000.0,"minimum(1, [Bottromycin_Methyltransferase_RRE, Cyanobactin_D_RRE, Cytolysin_C_RRE, Goadsporin_CD_RRE, Heterocycloanthracin_C_RRE, Lanthipeptide_LanB_RRE, Lasso_Fused_RRE, Mycofactocin_RRE, NHLP_CD_RRE, Other_Sactipeptide_rSAM_RRE, Pantocin_Microcin_RRE, Plantazolicin_C_RRE, PlpY_RRE, PqqD_RRE, Proteusin_Epimerase_RRE, Proteusin_Methyltransferase_RRE, Quinohemoprotein_rSAM_RRE, Ranthipeptide_rSAM_RRE, Stand_Alone_Lasso_RRE, Streptide_RRE, Subtilosin_rSAM_RRE, Thiaglutamate_B_RRE, Thiaglutamate_G_RRE, Thiaglutamate_I_RRE, Thiopeptide_F_RRE, Thuricin_rSAM_RRE, Thurincin_rSAM_RRE, Trifolitoxin_RRE])",RRE-containing,1.0,single,VD15,LSTM-1,,1/24/22,F6,,,Hughes/Heinz,,,,07/01/2021,"53.4086¬∞ N, 2.9691¬∞ W",,Grows at 37¬∞C,,LB,mosquito,LSTM,egg,unknown,,egg,Aedes aegypti,LVP,lab,Pseudomonas_E,91.62,,,,Pass,99.13,2.0,5559710.0,232.0,23964.0,202263.0,62.3,5256.0,50469.0,549747.0,16.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E,Pseudomonas_E juntendi,GCF_009932375.1,97.87,0.8,True
VD15,contig00019,region001,NRPS,True,[49827:52596](+),0.0,cds((PP-binding or NAD_binding_4) and (AMP-binding or A-OX)),NRPS-like,1.0,single,VD15,LSTM-1,,1/24/22,F6,,,Hughes/Heinz,,,,07/01/2021,"53.4086¬∞ N, 2.9691¬∞ W",,Grows at 37¬∞C,,LB,mosquito,LSTM,egg,unknown,,egg,Aedes aegypti,LVP,lab,Pseudomonas_E,91.62,,,,Pass,99.13,2.0,5559710.0,232.0,23964.0,202263.0,62.3,5256.0,50469.0,549747.0,16.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E,Pseudomonas_E juntendi,GCF_009932375.1,97.87,0.8,True
VD15,contig00024,region001,NRPS,True,[2:42197],20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,1.0,single,VD15,LSTM-1,,1/24/22,F6,,,Hughes/Heinz,,,,07/01/2021,"53.4086¬∞ N, 2.9691¬∞ W",,Grows at 37¬∞C,,LB,mosquito,LSTM,egg,unknown,,egg,Aedes aegypti,LVP,lab,Pseudomonas_E,91.62,,,,Pass,99.13,2.0,5559710.0,232.0,23964.0,202263.0,62.3,5256.0,50469.0,549747.0,16.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E,Pseudomonas_E juntendi,GCF_009932375.1,97.87,0.8,True
VD15,contig00038,region001,RiPP,True,[40969:43129],20000.0,"(cds(PF04055 and (TIGR04085 or SPASM)) and (TIGR02111 or TIGR03966) and minimum(1, [Bottromycin_Methyltransferase_RRE, Cyanobactin_D_RRE, Cytolysin_C_RRE, Goadsporin_CD_RRE, Heterocycloanthracin_C_RRE, Lanthipeptide_LanB_RRE, Lasso_Fused_RRE, Mycofactocin_RRE, NHLP_CD_RRE, Other_Sactipeptide_rSAM_RRE, Pantocin_Microcin_RRE, Plantazolicin_C_RRE, PlpY_RRE, PqqD_RRE, Proteusin_Epimerase_RRE, Proteusin_Methyltransferase_RRE, Quinohemoprotein_rSAM_RRE, Ranthipeptide_rSAM_RRE, Stand_Alone_Lasso_RRE, Streptide_RRE, Subtilosin_rSAM_RRE, Thiaglutamate_B_RRE, Thiaglutamate_G_RRE, Thiaglutamate_I_RRE, Thiopeptide_F_RRE, Thuricin_rSAM_RRE, Thurincin_rSAM_RRE, Trifolitoxin_RRE]))",redox-cofactor,1.0,single,VD15,LSTM-1,,1/24/22,F6,,,Hughes/Heinz,,,,07/01/2021,"53.4086¬∞ N, 2.9691¬∞ W",,Grows at 37¬∞C,,LB,mosquito,LSTM,egg,unknown,,egg,Aedes aegypti,LVP,lab,Pseudomonas_E,91.62,,,,Pass,99.13,2.0,5559710.0,232.0,23964.0,202263.0,62.3,5256.0,50469.0,549747.0,16.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E,Pseudomonas_E juntendi,GCF_009932375.1,97.87,0.8,True
